cui,CUG,GTIN d’encaissement,product_label,photo_id,media_url
A0220160212000024223,24223,3254560242234,AUC GOU CHIPO THYM 4X90G,MEDIASTEP105961120,https://media.auchan.fr/MEDIASTEP105961120_0x0/
A0220200206000800372,800372,8711327399433,CARTE OR SORBET FRAISE 780G,MEDIASTEP140600369,https://media.auchan.fr/MEDIASTEP140600369_0x0/
P02000000000DHT,324326,3760172576631,RASTEAU DOMAINE LAURENT DURANDROUGE 13.5D 75CL,MEDIASTEP136979306,https://media.auchan.fr/MEDIASTEP136979306_0x0/
P02000000000N43,922423,3232767303309,ALFAPAC SAC POUBELLE VEGETALA LIEN 30L 2X20 + X20 OFFERT,MEDIASTEP158046162,https://media.auchan.fr/MEDIASTEP158046162_0x0/
P02000000000AU6,312113,3596710472970,AUCHAN YAG VANILLE 4X150G,MEDIASTEP75240077,https://media.auchan.fr/MEDIASTEP75240077_0x0/
A0220120411000900969,900969,8000500152515,FERRERO MON CHERI CUBE T8 84G,MEDIASTEP137305943,https://media.auchan.fr/MEDIASTEP137305943_0x0/
P020000000008W8,299127,3033491460357,BIOL ACTIVIA PROBIOTIC NAT 80G,MEDIASTEP69145274,https://media.auchan.fr/MEDIASTEP69145274_0x0/
P020000000000IY,875824,4100060014224;4100060026630,JUS DE POMME ABC 33CL,MEDIASTEP125569773,https://media.auchan.fr/MEDIASTEP125569773_0x0/
A0220140918000456518,456518,3256540000643,PASQUIER PITCH PEPITES X8 300G,MEDIASTEP132907125,https://media.auchan.fr/MEDIASTEP132907125_0x0/
P02000000000DIP,324402,3116740036289,BIOL LUTTI SURFFIZZ FRUITS XS100G,MEDIASTEP99335711,https://media.auchan.fr/MEDIASTEP99335711_0x0/
P020000000013ZF,166728,8718951417830,SANEX DOUCHE BIOME PROTECTATOPICARE ANTI DEM. 400ML,MEDIASTEP155854180,https://media.auchan.fr/MEDIASTEP155854180_0x0/
A0220140605000493363,493363,3600550518030,VIVELLE DOP GEL COIFFANT POTBETON 200 ML,MEDIASTEP57664479,https://media.auchan.fr/MEDIASTEP57664479_0x0/
A0220120830000546541,546541,3228022120033,PRESIDENT EMMENTAL PLQ SR 200G,MEDIASTEP139459158,https://media.auchan.fr/MEDIASTEP139459158_0x0/
A0219890125000035570,35570,3218260001270,REG BONI CHASSE PP FUM X3 375G,MEDIASTEP92859702,https://media.auchan.fr/MEDIASTEP92859702_0x0/
P020000000014E2,874096,3061990143464,BN 16 CHOCOLAT LOT DE 4 1140G,MEDIASTEP157066464,https://media.auchan.fr/MEDIASTEP157066464_0x0/
A0220180119000786047,786047,3263670345018,CHANCERELLE 1/5 THON BLANC MSCHUILE D OLIVE VIERGE 160G,MEDIASTEP132195141,https://media.auchan.fr/MEDIASTEP132195141_0x0/
A0220080923000361528,361528,3116430058164,DELACRE TEA TIME TRADITION500G,MEDIASTEP129147489,https://media.auchan.fr/MEDIASTEP129147489_0x0/
A0220071219000215679,215679,7613031478170,NATURNES POTIRON 2X130G4/6  MOIS,MEDIASTEP132014522,https://media.auchan.fr/MEDIASTEP132014522_0x0/
A0220161116000437405,437405,5410228228455,"CUBANISTO BIERE MOJITO 5,9D3X33CL",MEDIASTEP63425335,https://media.auchan.fr/MEDIASTEP63425335_0x0/
A0220070419000230605,230605,3596710319060,AUC GOU EMINCE SFUME ANETH 100,MEDIASTEP73448745,https://media.auchan.fr/MEDIASTEP73448745_0x0/
A0220160808000719283,719283,3245678589854,COSMIA SHAMP AUX AGRUMES CHXNORMAUX A GRAS  500 ML,MEDIASTEP64272049,https://media.auchan.fr/MEDIASTEP64272049_0x0/
P02000000000NKB,923707,4062300366992,HIPP COMBIOTIC LAIT 1 800GNOURRISSONS,MEDIASTEP84801126,https://media.auchan.fr/MEDIASTEP84801126_0x0/
P02000000001A01,248167,7622201795986,LU LA GAUFRE PERLE DE SUCRE225G,MEDIASTEP160966674,https://media.auchan.fr/MEDIASTEP160966674_0x0/
P02000000000Y47,972780,3574661606194,PETIT MARSEILLAIS BIO LAITALOE VERA 400 ML,MEDIASTEP141601659,https://media.auchan.fr/MEDIASTEP141601659_0x0/
P02000000000JQA,912078,5410126006353,LOTUS SPECULOOS FOURRE CREMESAVEUR CHOCOLAT 150G,MEDIASTEP89256990,https://media.auchan.fr/MEDIASTEP89256990_0x0/
A0220200610000545295,545295,8059070741131,S PIZZA CONTADINA 550G FE,MEDIASTEP102230129,https://media.auchan.fr/MEDIASTEP102230129_0x0/
A0220170404000581269,581269,8002550506041,BIO ITALIE PROSSECO DOC DETREVISE MASCHIO BLANC 11D 75CL,MEDIASTEP69034884,https://media.auchan.fr/MEDIASTEP69034884_0x0/
P020000000004ST,199295,3596710446810,AUC GIRASOLE PESTO 250G,MEDIASTEP136045713,https://media.auchan.fr/MEDIASTEP136045713_0x0/
P02000000000CE4,318362,3760074310142,REG CAZAUBON POMME CAN 4X125G,MEDIASTEP77426601,https://media.auchan.fr/MEDIASTEP77426601_0x0/
A0220110505000682413,682413,3596710351480,AUCHAN RECHARGE FRUITS EXOTIQUES POUR DIFF AUTOMATIQ 250ML,MEDIASTEP57826513,https://media.auchan.fr/MEDIASTEP57826513_0x0/
A0220190315000661624,661624,3760001764246,TADAM TAMPONS DERMO SENSITIFSBIO MINI X16,MEDIASTEP137016553,https://media.auchan.fr/MEDIASTEP137016553_0x0/
P02000000000Y28,971914,3426317722089,DRIVE YRT POMME CANNELLE,MEDIASTEP125455866,https://media.auchan.fr/MEDIASTEP125455866_0x0/
A0219971120000366796,366796,3375830000016,MONT DORE EAU DE SOURCE PLATEPET 1.5L,MEDIASTEP162218009,https://media.auchan.fr/MEDIASTEP162218009_0x0/
A0220121220000428573,428573,3596710383276;3596710387298,AUCHAN FILETS DE MAQUERAUX AUNATUREL 95G,MEDIASTEP57467714,https://media.auchan.fr/MEDIASTEP57467714_0x0/
A0220180409000642664,642664,3282740223940,TIPIAK GAL LEG SOLEIL BIO X2,MEDIASTEP80453952,https://media.auchan.fr/MEDIASTEP80453952_0x0/
A0220090312000663859,663859,3448781302000,WATTWILLER EAU MIN PLATE PET6X1L,MEDIASTEP137783509,https://media.auchan.fr/MEDIASTEP137783509_0x0/
P02000000000P9E,927196,3700976802628,MASQUE PROTECTION CIVILKN95 EQUIVALENT FFP2,MEDIASTEP88417722,https://media.auchan.fr/MEDIASTEP88417722_0x0/
A0220171026000337190,337190,3046920042499,LINDT CREATION INTENSE DOMECHOCOLAT 150G,MEDIASTEP135867665,https://media.auchan.fr/MEDIASTEP135867665_0x0/
A0220190214000752365,752365,3245678144787,COSMIA EDP  FOREVER 100 ML,MEDIASTEP157216745,https://media.auchan.fr/MEDIASTEP157216745_0x0/
P02000000000561,203612,3596710450831,MMM ROTI PORC LR 4T 160G,MEDIASTEP64610127,https://media.auchan.fr/MEDIASTEP64610127_0x0/
P02000000000ZKC,267627,3700966567902,CAP O ACCRAS MORUE CREOLE 165G,MEDIASTEP136181959,https://media.auchan.fr/MEDIASTEP136181959_0x0/
P020000000008F3,296661,3180940087020,MADR MINI BDIN BLC 340G,MEDIASTEP137943184,https://media.auchan.fr/MEDIASTEP137943184_0x0/
A0220170711000088761,88761,3245678599730,COSMIA 25 LINGETTESDEMAQUILLANTES DOUCEUR,MEDIASTEP64272118,https://media.auchan.fr/MEDIASTEP64272118_0x0/
A0219900101000056190,56190,3138670344401,MISTER COCKTAIL FRUITS PASSION75CL,MEDIASTEP138890369,https://media.auchan.fr/MEDIASTEP138890369_0x0/
P0200000000106K,275364,3665257039080,ACTUEL BROSSE ADHESIVEVETEMENTS X1,MEDIASTEP165985596,https://media.auchan.fr/MEDIASTEP165985596_0x0/
A0220090310000625383,625383,4005808293803,NIVEA MEN DEO BILLE DRY IMPACT50ML,MEDIASTEP143090541,https://media.auchan.fr/MEDIASTEP143090541_0x0/
A0220120814000035237,35237,3596710379316,AUCHAN ROTI POULET 4T 160G,MEDIASTEP58695317,https://media.auchan.fr/MEDIASTEP58695317_0x0/
P02000000000OTG,926234,3298087105412,REG BELL SSON SAV FUME 200G,MEDIASTEP102229947,https://media.auchan.fr/MEDIASTEP102229947_0x0/
P020000000002C5,866818,4012448375240,PUREE PDT CARO POTIRON 160G,MEDIASTEP67901347,https://media.auchan.fr/MEDIASTEP67901347_0x0/
A0220110511000181242,181242,3456776721057,FLAN CHOCOLAT 4X100G,MEDIASTEP59386726,https://media.auchan.fr/MEDIASTEP59386726_0x0/
A0220030404000606428,606428,3222270185318,FELIX EMINCES EN GELEE VOLAILL12X100G,MEDIASTEP74652503,https://media.auchan.fr/MEDIASTEP74652503_0x0/
A0220171228000484714,484714,8008698022214,SCHAR PAIN CAMPAGNARD GRAINES250G,MEDIASTEP79990468,https://media.auchan.fr/MEDIASTEP79990468_0x0/
P02000000001088,116423,3101740000026,SOPREG CREME DE MARRONS BOITE1/2,MEDIASTEP129877394,https://media.auchan.fr/MEDIASTEP129877394_0x0/
P020000000010D2,117114,3574661608273,LPM DOUCHE BIO AMANDE DOUCE250ML,MEDIASTEP138931105,https://media.auchan.fr/MEDIASTEP138931105_0x0/
A0220190515000574735,574735,3760225493205,BIO CIDOU INFUSION POMMEFRAMBOISE VERVEINE 1L,MEDIASTEP140280090,https://media.auchan.fr/MEDIASTEP140280090_0x0/
A0220110719000380387,380387,3596710365463,AUC TOMME DES PYRENEES 200G,MEDIASTEP94059524,https://media.auchan.fr/MEDIASTEP94059524_0x0/
A0220171108000421635,421635,3419490122166;3419491622146,GRAVES DE VAYRES CH LESPARREROUGE 2016 75CL,MEDIASTEP135731801,https://media.auchan.fr/MEDIASTEP135731801_0x0/
P020000000010EP,118199,3700146216279,BIO PIGNONS DE PIN 50G,MEDIASTEP131252573,https://media.auchan.fr/MEDIASTEP131252573_0x0/
P020000000008ZT,303334,3033491279744,DANETTE CHOCOLAT NOIR EXTRA X4,MEDIASTEP165569799,https://media.auchan.fr/MEDIASTEP165569799_0x0/
A0220160307000435933,435933,8710552576374,VANISH DETACHANT AVANT LAVAGEPOWERGEL GOLD FL 200 ML,MEDIASTEP85295350,https://media.auchan.fr/MEDIASTEP85295350_0x0/
P02000000000UFM,941169,3760025860436,CANISTRELLI CITRON 300G,MEDIASTEP105543531,https://media.auchan.fr/MEDIASTEP105543531_0x0/
P02000000000VYQ,945390,3054089411681,L OREAL REVITALIFT SOIN JOURSANS PARFUM 2X50ML,MEDIASTEP133318957,https://media.auchan.fr/MEDIASTEP133318957_0x0/
A0220160324000300610,300610,3700992600055,MAISON VERTE LIQUIDE VAISSELLEBASILIC THYM 500ML,MEDIASTEP57827851,https://media.auchan.fr/MEDIASTEP57827851_0x0/
A0219910114000046228,46228,3227291050317,LUNOR CAROTTE LAMELLE 500G,MEDIASTEP148336390,https://media.auchan.fr/MEDIASTEP148336390_0x0/
A0220121008000593616,593616,7322540562194,NANA SERVIETTES ULTRA NORMALPLUS DRYFAST X14,MEDIASTEP88388966,https://media.auchan.fr/MEDIASTEP88388966_0x0/
P020000000013R1,619302,8718951395695,TAHITI DOUCHE MONOI 100% NATCITRON VERT 250ML,MEDIASTEP162043482,https://media.auchan.fr/MEDIASTEP162043482_0x0/
A0220170804000128027,128027,3600550937442,DOP SHAMPOOING VITAMINE 400 MLRENO,MEDIASTEP79641170,https://media.auchan.fr/MEDIASTEP79641170_0x0/
P02000000000KDN,914508,3123349014525,BIO JOKER ORANGE PULPE 1L,MEDIASTEP87163881,https://media.auchan.fr/MEDIASTEP87163881_0x0/
A0220160607000040434,40434,7613035744493,"HERTA KNACKI JBON X2+1OF 1,05K",MEDIASTEP67410549,https://media.auchan.fr/MEDIASTEP67410549_0x0/
A0220060220000542020,542020,3512690000835,ISLA DEL PATE ORIENT VOL 160G,MEDIASTEP72040439,https://media.auchan.fr/MEDIASTEP72040439_0x0/
A0220180409000592093,592093,5410126104103,DINOSAURUS MINIS CHOCO AULAIT 6X25G,MEDIASTEP87163674,https://media.auchan.fr/MEDIASTEP87163674_0x0/
P0200000000164D,225443,3600542358989,GARNIER ULTRA DOUX MASQUEMERVEILLEUX 300ML,MEDIASTEP160355132,https://media.auchan.fr/MEDIASTEP160355132_0x0/
A0220061005000577794,577794,3012993028289,OLD NICK RHUM BLANC 40D 1L,MEDIASTEP155135319,https://media.auchan.fr/MEDIASTEP155135319_0x0/
A0220070607000066042,66042,8722700069034,ELEPHANT ELIMINATION ET BIENETRE 25 SACHETS 40G,MEDIASTEP141132277,https://media.auchan.fr/MEDIASTEP141132277_0x0/
A0220130917000657370,657370,2030506573706,DEJEU.X 5 PC,MEDIASTEP59385898,https://media.auchan.fr/MEDIASTEP59385898_0x0/
A0220170914000665499,665499,3178041328777,"MIR LESSIVE SPECIALE SOIN ETFRAICHEUR 25 LAV  1,5L",MEDIASTEP138000837,https://media.auchan.fr/MEDIASTEP138000837_0x0/
A0220020528000756265,756265,3113841001000;3113841080012,AYALA CHAMPAGNE BRUT 12D 75CL,MEDIASTEP79904248,https://media.auchan.fr/MEDIASTEP79904248_0x0/
P020000000008GD,296864,8710502420016,COOKIES CARAMEL 175G,MEDIASTEP163315341,https://media.auchan.fr/MEDIASTEP163315341_0x0/
P020000000007JP,290485,3422440003590,BIOL CREA PTG 6 LEG VARIE 95CL,MEDIASTEP74688887,https://media.auchan.fr/MEDIASTEP74688887_0x0/
P02000000000YBU,974326,5000204206081,PYREL ELECTRIQUE LIQUIDEREPULSIF MOUSTIQUES RECHARGE,MEDIASTEP163251948,https://media.auchan.fr/MEDIASTEP163251948_0x0/
A0220110419000613370,613370,5410228203582,ABBAYE DE LEFFE BIERE BLONDE6.6D 12X33CL,MEDIASTEP63425330,https://media.auchan.fr/MEDIASTEP63425330_0x0/
P02000000000AFE,309858,3329770063921,PANIER 0% 16X130G PRIX CHOC,MEDIASTEP135686831,https://media.auchan.fr/MEDIASTEP135686831_0x0/
A0220040614000182877,182877,3060921349111,EMMENTAL RAPE 200G,MEDIASTEP124081559,https://media.auchan.fr/MEDIASTEP124081559_0x0/
A0220210318000958534,958534,3770010291626,CG CHOCOLAT BLC SPECULOOS 330G,MEDIASTEP134909317,https://media.auchan.fr/MEDIASTEP134909317_0x0/
A0220010518000023855,23855,2030500238557,BAGU.BLANCH SOLE 250G,MEDIASTEP59385780,https://media.auchan.fr/MEDIASTEP59385780_0x0/
A0220160317000458891,458891,5021991939617,BIO CLIPPER INFUSION MESBELLES GAMBETTES 40G,MEDIASTEP139660303,https://media.auchan.fr/MEDIASTEP139660303_0x0/
A0220150724000861822,861822,3596710420155,AUCHAN PUR JUS ORANGE PET 1L,MEDIASTEP70518669,https://media.auchan.fr/MEDIASTEP70518669_0x0/
P02000000000QKQ,930092,3262581043129,REG BURELAND OEUFS PPA X12,MEDIASTEP157315818,https://media.auchan.fr/MEDIASTEP157315818_0x0/
A0220110106000511273,511273,3596710355877,AUCHAN CHIPS ALLEGEES HUILETOURNESOL 125G,MEDIASTEP94059518,https://media.auchan.fr/MEDIASTEP94059518_0x0/
P020000000003BQ,126951,3273230417222,STEAK BOEUF 2X100 G,MEDIASTEP58343179,https://media.auchan.fr/MEDIASTEP58343179_0x0/
A0219981022000071146,71146,3083680482066,CASSEGRAIN FLAGEOLETSCUISINES EXTRA FINS 130G,MEDIASTEP72353952,https://media.auchan.fr/MEDIASTEP72353952_0x0/
P02000000000YY2,984524,3123349016017,JOKER LES BIENFAITS DEFENSEVITAMINEE 90CL,MEDIASTEP136563760,https://media.auchan.fr/MEDIASTEP136563760_0x0/
P020000000003LI,138120,3596710444939,AUCHAN QUICHE LORRAINE 130G,MEDIASTEP137783520,https://media.auchan.fr/MEDIASTEP137783520_0x0/
P02000000000ZU6,114511,8715035809703,KIKKOMAN PANKO 227G,MEDIASTEP135761115,https://media.auchan.fr/MEDIASTEP135761115_0x0/
A0219970804000053264,53264,3179140163818,VAHINE LEVURE CHIMIQUE 5X11G,MEDIASTEP137430503,https://media.auchan.fr/MEDIASTEP137430503_0x0/
A0220120410000528946,528946,7610400070577,LINDT EXCELLENCE NOIR POINTEPIMENT ROUGE TABL 100G,MEDIASTEP74382872,https://media.auchan.fr/MEDIASTEP74382872_0x0/
A0220170322000400974,400974,7630040403016,"MARTINI ROSATO 14,4D 75CL",MEDIASTEP57407960,https://media.auchan.fr/MEDIASTEP57407960_0x0/
P02000000000MG0,920597,7613038150741,NESTLE PTIT BRASSE NATURESSA 6 MOIS 4X100G,MEDIASTEP132041537,https://media.auchan.fr/MEDIASTEP132041537_0x0/
P0200000000014X,645338,3596710435937,AUC TRIO DE TAPENADES 210G,MEDIASTEP66429200,https://media.auchan.fr/MEDIASTEP66429200_0x0/
A0220080915000047458,47458,3596710333271,MMM BRIE MEAUX AOP 200G,MEDIASTEP97958723,https://media.auchan.fr/MEDIASTEP97958723_0x0/
A0220050721000568155,568155,3038352910200,PANZANI CANNELLONI PUR BOEUFCUISINE A HUILE D OLIVE 800G,MEDIASTEP57470964,https://media.auchan.fr/MEDIASTEP57470964_0x0/
A0220150414000668140,668140,3147690070207,FLASK RHUM AMBRE SOUS BLISTER40D 20CL,MEDIASTEP106866687,https://media.auchan.fr/MEDIASTEP106866687_0x0/
A0220110411000475443,475443,3497911101129,BRET S CHIPS POULET BRAISE125G,MEDIASTEP87163591,https://media.auchan.fr/MEDIASTEP87163591_0x0/
P02000000000N40,922418,3384127001698,SPONTEX LAVETTE MICROFIBRE XXLX6 + X2 OFFERT,MEDIASTEP122701998,https://media.auchan.fr/MEDIASTEP122701998_0x0/
A0220130412000230529,230529,3350240051018,PRUNIER RILLET OIE POT 220G,MEDIASTEP139678944,https://media.auchan.fr/MEDIASTEP139678944_0x0/
A0220060830000410981,410981,3596710307555,AUCHAN BIO BOISSON SOJA NATURESOJA ORIGINE FRANCE BRIQUE 1L,MEDIASTEP61590097,https://media.auchan.fr/MEDIASTEP61590097_0x0/
A0220121001000478212,478212,3254569852625,PIERRE CHANAU IGP CABERNETFRANC ROSE MOELLEUX 75CL,MEDIASTEP102566662,https://media.auchan.fr/MEDIASTEP102566662_0x0/
P02000000000OW2,926375,3412290017809,MME LOIK APERO SAV SAUMON 120G,MEDIASTEP96349807,https://media.auchan.fr/MEDIASTEP96349807_0x0/
A0220100323000551393,551393,3045320006926,BONNE MAMAN COMPOTE RHUBARBEBOCAL 600G,MEDIASTEP76561380,https://media.auchan.fr/MEDIASTEP76561380_0x0/
P020000000019YN,247431,3770014111470,TRANSITION FARINE DE BLET80  1 KG,MEDIASTEP164658682,https://media.auchan.fr/MEDIASTEP164658682_0x0/
A0220141024000590094,590094,3596710408504,AUCHAN PUR JUS ORANGE ANANASCITRON VERT PET 1L,MEDIASTEP70614716,https://media.auchan.fr/MEDIASTEP70614716_0x0/
A0220120302000590340,590340,4008871201690,ALBAL SACHETS A  GLACONS X15,MEDIASTEP158333918,https://media.auchan.fr/MEDIASTEP158333918_0x0/
A0220050927000056146,56146,3596710273485,AUCHAN KIT PREPARATION BURRITOS 510G,MEDIASTEP90920154,https://media.auchan.fr/MEDIASTEP90920154_0x0/
A0220190212000477321,477321,7613036999717,GUIGOZ  2EME AGE 2 ANS 820G,MEDIASTEP81240131,https://media.auchan.fr/MEDIASTEP81240131_0x0/
A0220120604000011261,11261,5038862164504,INNOCENT JUS  POMME 90CL,MEDIASTEP164154540,https://media.auchan.fr/MEDIASTEP164154540_0x0/
A0220190531000850381,850381,5060144646330,BULLDOG LAMES X4,MEDIASTEP77970822,https://media.auchan.fr/MEDIASTEP77970822_0x0/
P02000000000EW9,340535,3033491556739,ACTIVIA FR AB FR MA KI125X8 PR,MEDIASTEP139124349,https://media.auchan.fr/MEDIASTEP139124349_0x0/
A0220160704000434961,434961,3288131501666,BABYBIO ASS VERTS PANAISBOULGHOUR 230G DES 12 MOIS,MEDIASTEP132228530,https://media.auchan.fr/MEDIASTEP132228530_0x0/
P02000000000M17,919053,3165950221978,SAUPIQUET THON ENTIER NATURE2X140G,MEDIASTEP90478295,https://media.auchan.fr/MEDIASTEP90478295_0x0/
P02000000000472,163109,3341504004659,SAINT AGUR CREME 155G O GOURMA,MEDIASTEP131870021,https://media.auchan.fr/MEDIASTEP131870021_0x0/
A0220150429000408029,408029,3198129274826,VSIG LES CAVES DU BUISSONROUGE 5L,MEDIASTEP57721839,https://media.auchan.fr/MEDIASTEP57721839_0x0/
P020000000000DK,875223,5414268050557;5414268112927;5414268112866,TARTINABLE POULET PIQUANT110G,MEDIASTEP111265922,https://media.auchan.fr/MEDIASTEP111265922_0x0/
A0220170710000425259,425259,3245678622841,COSMIA LAQUES FORCES ETBRILLANCE 300 ML,MEDIASTEP64272271,https://media.auchan.fr/MEDIASTEP64272271_0x0/
P02000000000T24,937394,3501430000150,OLVAC MOGETTE A LA VENDEENNE860G,MEDIASTEP157609974,https://media.auchan.fr/MEDIASTEP157609974_0x0/
A0220070118000185946,185946,3178530402988,BONNE MAMAN TARTELETTES CITRONETUI 125G,MEDIASTEP135742246,https://media.auchan.fr/MEDIASTEP135742246_0x0/
A0220001130000681931,681931,3596710026517,AUCHAN MINI FLUTE FROMAGE 125G,MEDIASTEP57467076,https://media.auchan.fr/MEDIASTEP57467076_0x0/
P020000000007F9,288630,3155251208082,PRESIDENT BEURRIER SAV DX 225G,MEDIASTEP84305320,https://media.auchan.fr/MEDIASTEP84305320_0x0/
P02000000000ZSI,114028,3019082000508,PETIT NAVIRE THON CITRON BASILIC RICHE EN VITAMINE C 2X120G,MEDIASTEP140499933,https://media.auchan.fr/MEDIASTEP140499933_0x0/
P020000000016YX,298239,3276770250113,TERRINE SAUMON ET SF 840G,MEDIASTEP165127101,https://media.auchan.fr/MEDIASTEP165127101_0x0/
A0220181106000659480,659480,3083681097627,BONDUELLE BIOL PT POIS 500G,MEDIASTEP110225184,https://media.auchan.fr/MEDIASTEP110225184_0x0/
A0220060629000675812,675812,3038356803584,WILLIAM SAURIN HACHISPARMENTIER PUR BOEUF 300G,MEDIASTEP135802648,https://media.auchan.fr/MEDIASTEP135802648_0x0/
A0220190321000501222,501222,5449000267429,"COCA COLA SANS CAFEINE PET1,25L",MEDIASTEP72826633,https://media.auchan.fr/MEDIASTEP72826633_0x0/
A0220110201000777948,777948,3287121175177,CARAIBOS PLANTEUR DES ILESVERRE 75CL,MEDIASTEP138435785,https://media.auchan.fr/MEDIASTEP138435785_0x0/
A0220051115000365498,365498,3587221227609,FOURNEE DOREE CHINOIS A LACREME PATISSIERE 600G,MEDIASTEP132180602,https://media.auchan.fr/MEDIASTEP132180602_0x0/
A0220051025000187233,187233,3173990025531;3173990070937,P.BEURRE CHOC.LAIT 125G,MEDIASTEP62151679,https://media.auchan.fr/MEDIASTEP62151679_0x0/
A0220001211000043523,43523,3578840000049,REG BASKALIA YAOURT NATURE 2X125G,MEDIASTEP9659526,https://media.auchan.fr/MEDIASTEP9659526_0x0/
A0219900101000088410,88410,3011360030504,LESIEUR MAYONNAISE FINE DOUCEPOT 475G,MEDIASTEP139025767,https://media.auchan.fr/MEDIASTEP139025767_0x0/
A0220171205000060027,60027,3124480184801,SCHWEPPES GINGER ALE PET 1L,MEDIASTEP71523785,https://media.auchan.fr/MEDIASTEP71523785_0x0/
P020000000011VO,150350,3041091677655,BLEDINA POTS COCKTAIL DE FRUIT4X130G DES 6 MOIS,MEDIASTEP135831480,https://media.auchan.fr/MEDIASTEP135831480_0x0/
A0220190114000344144,344144,3104544072367,CND AIGUILLETTE PIMENT 300G,MEDIASTEP72898553,https://media.auchan.fr/MEDIASTEP72898553_0x0/
A0220160211000584133,584133,4002359005848,SUZIWAN SAUCE FROIDE SOJASESAME 335G,MEDIASTEP77262297,https://media.auchan.fr/MEDIASTEP77262297_0x0/
A0220181003000053813,53813,3288111545185,CELIA LABORATOIRES CROISSANCE800G,MEDIASTEP164029972,https://media.auchan.fr/MEDIASTEP164029972_0x0/
A0220150202000803565,803565,3176582003009,CDL COULOMMIER EXTRA CREM 385G,MEDIASTEP141757927,https://media.auchan.fr/MEDIASTEP141757927_0x0/
A0220120927000187165,187165,3486060100039,GOURDE MULTIFRUITS 90G,MEDIASTEP161971819,https://media.auchan.fr/MEDIASTEP161971819_0x0/
A0220181130000586623,586623,7322541056746,TENA LADY SILHOUETTE NORMALTAILLE BASSE NOIR LARGE X9,MEDIASTEP92860644,https://media.auchan.fr/MEDIASTEP92860644_0x0/
A0220190315000357536,357536,3760001764222,TADAM PROTEGE LINGERIE DERMOSENSITIF NORMAL X24,MEDIASTEP137011549,https://media.auchan.fr/MEDIASTEP137011549_0x0/
P020000000004QV,197163,3661344288690,BIO L2V CREMEUH CHOCO 4X95G,MEDIASTEP138953734,https://media.auchan.fr/MEDIASTEP138953734_0x0/
A0220140820000797261,797261,3242272262558,SODEBO RADIATORI LARDONS 400G,MEDIASTEP138501791,https://media.auchan.fr/MEDIASTEP138501791_0x0/
A0220141126000800954,800954,3572170678565,PIZZA SAVOYARDE  570G FE,MEDIASTEP59106877,https://media.auchan.fr/MEDIASTEP59106877_0x0/
A0220111020000541208,541208,3254565412083,AUCHAN HACHE VRAC 15% 700G,MEDIASTEP105961130,https://media.auchan.fr/MEDIASTEP105961130_0x0/
A0220060817000987824,987824,3596710301737,AUCHAN SODA AGRUMES ZERO PET1.5L,MEDIASTEP77756467,https://media.auchan.fr/MEDIASTEP77756467_0x0/
A0220130821000202720,202720,3760091723574,BIO EQI ETHIQUABLE CHOCO NOIRCARAMEL POINTE DE SEL 100G,MEDIASTEP149546693,https://media.auchan.fr/MEDIASTEP149546693_0x0/
A0220130329000643927,643927,3661344795372,BIO L2V FLAN 4X100G,MEDIASTEP164951188,https://media.auchan.fr/MEDIASTEP164951188_0x0/
P02000000000VZR,945459,3338480030871,CABERNET D ANJOU EMPREINTE DETERROIR HVE 2020 11.5D 75CL,MEDIASTEP131857144,https://media.auchan.fr/MEDIASTEP131857144_0x0/
A0220151022000123398,123398,3600550816839,CADUM DEO ATO MICROTALC ALOE200ML,MEDIASTEP157350606,https://media.auchan.fr/MEDIASTEP157350606_0x0/
A0220150423000807261,807261,3596710424412,MMM SSON SAVOIE FUME 200G,MEDIASTEP88483506,https://media.auchan.fr/MEDIASTEP88483506_0x0/
A0220210715000997079,997079,2030509970793,DRIVE CHIPOLATAS 500G,MEDIASTEP153549760,https://media.auchan.fr/MEDIASTEP153549760_0x0/
P02000000000OLJ,925796,3760230814606,BIO CHATEAUNEUF DU PAPE ROUGEHABEMUS PAPAM 2019 13.5D 75CL,MEDIASTEP99179984,https://media.auchan.fr/MEDIASTEP99179984_0x0/
A0220150805000593591,593591,5998749129111,WHISKAS CROQUETTE CHATSTERILISE SAUMON 1 AN+ 1.75KG,MEDIASTEP78673355,https://media.auchan.fr/MEDIASTEP78673355_0x0/
P02000000000NA7,922802,3596710483211,AUCHAN GOUTERS FOURRES RONDSVANILLE 300G,MEDIASTEP101792848,https://media.auchan.fr/MEDIASTEP101792848_0x0/
P02000000000QOK,930473,7613039079126,NESTLE KIT KAT WHITE 332G,MEDIASTEP132017550,https://media.auchan.fr/MEDIASTEP132017550_0x0/
A0220181030000906531,906531,3058325958237,NARTA HOMME DEO ATO COMPRESSEMAGNESIUM PROTECT HYPO 2X100ML,MEDIASTEP79811605,https://media.auchan.fr/MEDIASTEP79811605_0x0/
A0220150826000061332,61332,3596710419524,AUCHAN PUR JUS DE POMME 1LBRIQUE,MEDIASTEP70614720,https://media.auchan.fr/MEDIASTEP70614720_0x0/
A0220180723000916213,916213,8718951154827,TAHITI DOUCHE ORIGINE TIARE2X250ML,MEDIASTEP160586462,https://media.auchan.fr/MEDIASTEP160586462_0x0/
P02000000000ACE,309610,3173310023438,MAL T COURONNE TORSADEE 400G,MEDIASTEP106845977,https://media.auchan.fr/MEDIASTEP106845977_0x0/
